user_location_city,travel_duration,days_in_advance,orig_destination_distance,srch_adults_cnt,srch_children_cnt,srch_rm_cnt,clusters_2D
42164,3.0,36.0,1377.5574,2.0,0.0,1.0,1
42187,1.0,1.0,871.9294,4.0,4.0,2.0,1
42212,5.5,77.0,3041.3179,2.0,1.0,1.0,2
42234,2.0,25.0,338.2856,1.0,1.0,1.0,1
42247,3.0,21.0,403.0254,2.0,0.5,1.0,1
42250,1.0,12.0,232.08735000000001,3.0,0.5,1.0,1
42252,3.0789473684210527,54.21052631578947,1780.623347368421,2.026315789473684,0.3157894736842105,1.0789473684210527,1
42284,4.363636363636363,48.36363636363637,2212.3005727272725,1.9090909090909092,0.8181818181818182,1.0,2
42288,1.7142857142857142,37.142857142857146,3351.158414285714,2.7142857142857144,0.14285714285714285,1.0,2
42300,3.015527950310559,42.9472049689441,1565.8590885093167,1.9099378881987579,0.32919254658385094,1.093167701863354,1
42315,5.0,26.0,278.4221,2.0,0.0,1.0,1
42332,4.0,12.0,76.6455,6.0,0.0,3.0,1
42384,3.6666666666666665,49.666666666666664,2036.9601333333333,2.0,0.0,1.0,1
42396,3.0833333333333335,66.16666666666667,1412.5186833333335,1.9166666666666667,0.4166666666666667,1.0833333333333333,2
42397,3.4615384615384617,93.15384615384616,1094.1731384615384,2.0,0.7692307692307693,1.0,2
42405,4.0,77.0,1334.4477,2.0,0.0,1.0,2
42406,3.0,150.0,7156.2769,2.0,0.0,1.0,0
42409,1.5,1.5,665.7962,2.0,0.0,1.0,1
42413,2.5,63.25,2312.60135,1.875,0.125,1.0,2
42442,2.0,30.2,1763.36568,2.2,0.4,1.0,1
42444,2.25,24.5,943.84945,1.75,0.0,1.0,1
42472,2.6666666666666665,26.0,737.6874333333334,2.0,0.6666666666666666,1.0,1
42480,2.0,103.0,4431.5669,2.0,0.0,1.0,0
42500,3.3333333333333335,45.97435897435897,2309.556084615385,1.8461538461538463,0.41025641025641024,1.0512820512820513,1
42515,3.230769230769231,74.3076923076923,1460.2353615384613,2.5384615384615383,0.15384615384615385,1.3076923076923077,2
42519,4.909090909090909,118.45454545454545,5494.748036363636,2.3636363636363638,0.36363636363636365,1.0909090909090908,0
42526,1.0,10.0,4878.7970000000005,2.0,0.0,1.0,0
42527,1.5,11.0,175.4127,1.0,0.0,1.0,1
42531,5.0,20.5,2428.1791000000003,2.0,1.0,1.0,1
42538,3.857142857142857,40.285714285714285,3303.403142857143,1.7142857142857142,0.0,1.0,2
42559,4.3,50.2,2173.52896,1.6,0.0,1.0,2
42563,2.9,33.0,1906.24476,2.0,0.15,1.0,1
42576,4.0,55.0,866.8136,2.0,0.0,1.0,1
42580,1.0,5.0,129.8363,2.0,1.0,1.0,1
42586,3.0392156862745097,34.490196078431374,1911.460023529412,2.235294117647059,0.5294117647058824,1.1764705882352942,1
42597,1.7142857142857142,32.714285714285715,1644.5239571428572,2.0,0.2857142857142857,1.4285714285714286,1
42639,3.0,13.0,621.3432,1.0,0.0,1.0,1
42683,1.0,11.0,252.3719,2.0,2.0,1.0,1
42685,8.0,94.0,4584.563,1.0,0.0,1.0,0
42695,1.5,48.5,559.0044,2.5,0.0,1.0,1
42722,7.0,131.0,1832.9345,2.0,0.0,1.0,2
42723,3.25,49.5,802.900675,1.75,0.25,1.0,1
42766,2.0,55.5,1890.35615,1.5,0.0,1.0,1
42768,3.4,47.0,1150.6870599999997,1.2,0.0,1.0,1
42786,2.6666666666666665,157.66666666666666,4711.358166666667,2.0,0.3333333333333333,1.0,0
42808,6.0,23.0,1111.1395,1.0,0.0,1.0,1
42825,3.5,13.75,2179.4213250000003,2.25,1.0,1.0,1
42830,4.0,70.0,5919.2841,2.0,0.0,1.0,0
42834,3.0,3.0,378.0774,2.0,0.0,1.0,1
42837,3.3076923076923075,91.53846153846153,3644.784246153846,2.230769230769231,0.15384615384615385,1.1538461538461537,2
42841,5.0,53.0,304.6483,2.0,1.5,1.0,1
42858,2.9056603773584904,70.79245283018868,1920.5512150943396,2.0943396226415096,0.5094339622641509,1.1132075471698113,2
42881,2.869565217391304,71.34782608695652,2328.474113043478,2.0,0.43478260869565216,1.0434782608695652,2
42884,3.6470588235294117,57.64705882352941,1770.833011764706,2.0,0.3333333333333333,1.1176470588235294,2
42899,2.8333333333333335,40.75,2283.613825,2.5,0.4166666666666667,1.4166666666666667,1
42908,2.0,40.5,570.781,2.0,0.5,1.0,1
42919,4.0,81.0,11428.1886,4.0,0.0,2.0,0
42922,1.0,14.5,1066.3398,1.5,0.0,1.0,1
42935,1.0,1.0,678.9353,2.0,0.0,1.0,1
42937,5.0,32.666666666666664,2896.545866666667,1.3333333333333333,0.3333333333333333,1.0,1
42938,3.0,3.0,407.0574,2.0,1.0,1.0,1
42944,1.0,13.0,644.1642,2.0,0.0,1.0,1
42948,3.0,59.5,616.9683500000001,2.0,0.0,1.0,1
42955,4.333333333333333,73.33333333333333,2190.4903666666664,1.6666666666666667,1.0,1.0,2
42958,2.0,24.0,1681.4532,4.0,0.0,2.0,1
42961,2.9,55.0,2275.47513,1.9,0.5,1.1,2
42973,3.8,39.6,883.5995999999999,2.0,0.4,1.0,1
42986,1.0,24.0,709.1150333333334,1.6666666666666667,0.0,1.0,1
42992,4.0,23.0,3867.5249,2.0,0.0,1.0,0
43001,3.5,121.0,5032.2409,2.0,0.0,1.0,0
43020,4.25,63.0,1683.94945,2.0,0.0,1.0,2
43026,2.7006802721088436,45.7891156462585,1240.7106959183673,2.0408163265306123,0.4013605442176871,1.1496598639455782,1
43062,5.0,304.0,9176.5689,2.0,0.0,1.0,0
43067,4.0,34.0,7078.3703,1.0,0.0,1.0,0
43103,3.769230769230769,80.53846153846153,1527.6262153846155,1.7692307692307692,0.23076923076923078,1.0,2
43105,4.666666666666667,138.33333333333334,8124.430633333333,2.0,0.6666666666666666,1.0,0
43108,3.0,192.0,1245.6548,1.0,0.0,1.0,2
43115,6.0,133.0,5821.6226,5.0,0.0,3.0,0
43141,3.0,22.0,2350.4742,1.0,0.0,1.0,1
43155,2.5,25.0,1281.76595,3.0,2.0,1.0,1
43156,3.6153846153846154,33.0,1247.2244923076923,2.076923076923077,0.23076923076923078,1.1538461538461537,1
43165,2.0,72.5,513.1812,3.5,0.0,1.5,2
43169,1.75,18.25,1717.94105,2.0,0.0,1.0,1
43175,2.5,26.34090909090909,1860.570590909091,2.2045454545454546,0.7272727272727273,1.1363636363636365,1
43181,3.0,33.05263157894737,2322.195105263158,2.1052631578947367,0.10526315789473684,1.263157894736842,1
43201,2.962121212121212,47.75757575757576,1625.2592272727272,2.0681818181818183,0.3560606060606061,1.0984848484848484,1
43218,3.0,76.0,1593.6793,2.0,0.0,1.0,2
43226,2.857142857142857,91.0,650.0058714285714,2.0,0.14285714285714285,1.0,2
43232,2.8,38.0,638.28502,1.8,1.2,1.0,1
43253,2.6,78.8,872.2698,2.0,0.0,1.0,2
43261,4.0,25.0,1203.0588,2.0,0.0,1.0,1
43264,3.8333333333333335,61.916666666666664,6085.257108333334,1.8333333333333333,0.0,1.0,0
43281,7.0,244.0,4001.7374,2.0,0.0,1.0,0
43287,2.0,28.0,189.39455,2.5,0.0,1.0,1
43307,4.0,216.0,1846.0543,2.0,0.0,1.0,2
43311,3.3333333333333335,46.333333333333336,3415.76495,2.3333333333333335,0.6666666666666666,1.1666666666666667,2
43333,2.5714285714285716,46.857142857142854,887.2221571428572,1.8571428571428572,0.14285714285714285,1.0,1
43348,6.5,78.5,1716.3146000000002,3.0,1.0,1.0,2
43353,2.5,27.0,139.78375,2.0,1.5,1.0,1
43356,3.13,53.72,1318.1370800000002,2.02,0.23,1.06,1
43364,3.7142857142857144,37.0,1822.8800571428571,2.0,0.42857142857142855,1.0,1
43382,4.147540983606557,37.9344262295082,1881.7612606557377,2.081967213114754,0.4098360655737705,1.1475409836065573,1
43384,1.0,9.0,135.2554,1.0,0.0,1.0,1
43387,2.789473684210526,59.01754385964912,2192.672752631579,1.9473684210526316,0.43859649122807015,1.1403508771929824,2
43398,5.571428571428571,97.85714285714286,2911.6844142857144,1.8571428571428572,0.14285714285714285,1.0,2
43415,3.0,60.666666666666664,2473.063,2.6666666666666665,1.0,1.3333333333333333,2
43425,1.8333333333333333,44.5,498.4576833333333,2.5,0.16666666666666666,1.0,1
43456,1.75,68.25,804.2237250000001,2.75,0.0,1.0,2
43471,2.8333333333333335,44.1875,1913.7020958333333,1.8958333333333333,0.3125,1.1458333333333333,1
43479,3.5,24.5,3457.5690999999997,2.0,0.0,1.0,1
43481,3.888888888888889,38.77777777777778,1429.0255555555555,1.7777777777777777,0.1111111111111111,1.0,1
43500,2.0,16.0,124.283,4.0,0.0,1.0,1
43506,3.769230769230769,87.46153846153847,4471.512453846154,2.4615384615384617,0.5384615384615384,1.1538461538461537,0
43539,4.0,12.0,2526.96345,2.0,0.0,1.0,1
43558,3.3333333333333335,66.83333333333333,2868.224716666666,2.0,0.0,1.1666666666666667,2
43563,4.0,121.0,1824.7499,2.0,0.0,1.0,2
43567,1.0,2.0,200.6264,2.0,0.0,1.0,1
43575,3.129032258064516,63.935483870967744,1096.9913999999999,1.8709677419354838,0.45161290322580644,1.032258064516129,1
43584,4.428571428571429,48.285714285714285,1163.0500857142856,1.7142857142857142,0.14285714285714285,1.0,1
43602,3.1379310344827585,50.0,2168.872427586207,1.8275862068965518,0.3103448275862069,1.0689655172413792,1
43658,1.0,270.0,7973.3102,2.0,0.0,1.0,0
43684,2.0,69.8,742.5013799999999,2.0,0.4,1.0,1
43692,1.0,18.0,107.7419,2.0,0.0,1.0,1
43726,3.4615384615384617,83.84615384615384,6416.757746153846,2.1538461538461537,0.38461538461538464,1.0769230769230769,0
43748,1.0,2.0,95.1531,1.0,0.0,1.0,1
43759,1.5,59.5,1459.1674,2.0,0.0,1.0,1
43767,4.125,36.75,1032.3178125,2.25,0.0,1.125,1
43779,2.0,11.0,1633.6834,2.0,0.0,1.0,1
43785,7.0,98.0,224.1417,2.0,1.0,1.0,2
43805,3.3333333333333335,41.333333333333336,1333.4805999999999,2.3333333333333335,0.6666666666666666,1.2222222222222223,1
43818,6.0,2.0,2391.1119,2.0,0.0,1.0,1
43828,3.0,13.25,2575.6194749999995,1.75,0.5,1.0,1
43836,2.5,7.5,263.555825,2.0,0.25,1.0,1
43837,1.8,19.4,706.7452900000001,2.0,0.0,1.0,1
43842,7.0,145.0,1510.5419,2.0,0.0,1.0,2
43849,3.8333333333333335,43.0,1670.4724750000003,2.0,0.16666666666666666,1.0,1
43876,2.6363636363636362,60.18181818181818,2502.0220636363633,2.0,0.7272727272727273,1.1818181818181819,2
43888,4.0,31.0,1152.90175,2.0,0.0,1.0,1
43893,3.375,25.0,1031.0321625,1.75,0.375,1.0,1
43894,8.0,129.0,5004.1846,1.0,0.0,1.0,0
43898,2.5,40.5,980.5542,2.5,0.0,1.0,1
43900,5.0,265.0,2045.9545,4.0,0.0,1.0,2
43915,6.5,43.25,2706.017975,1.5,0.5,1.0,2
43968,4.0,69.0,5225.20385,2.0,0.0,1.0,0
43988,3.4444444444444446,43.333333333333336,2540.7968777777774,1.8888888888888888,0.4444444444444444,1.1111111111111112,1
44004,6.0,43.0,1673.8377,3.0,0.0,2.0,1
44009,7.0,161.0,559.1307,2.0,0.0,1.0,2
44032,8.5,189.75,3448.563825,2.5,1.25,1.25,0
44047,3.142857142857143,66.42857142857143,2311.972764285714,2.0,0.42857142857142855,1.0,2
44062,5.857142857142857,45.0,3186.7616714285714,2.7142857142857144,0.0,1.4285714285714286,2
44080,2.0,29.0,53.9455,2.0,0.0,1.0,1
44087,3.0,71.0,178.0091,4.0,4.0,2.0,2
44102,3.306122448979592,47.83673469387755,1976.2602561224492,2.1020408163265305,0.25510204081632654,1.0510204081632653,1
44103,5.0,72.0,543.16585,2.0,0.0,1.0,2
44140,3.054054054054054,48.229729729729726,1722.6862013513514,2.114864864864865,0.30405405405405406,1.1216216216216217,1
44154,5.857142857142857,84.71428571428571,2650.2721857142856,1.5714285714285714,0.5714285714285714,1.0,2
44157,2.0,2.0,303.506,3.0,0.0,2.0,1
44190,2.888888888888889,25.666666666666668,987.9761777777779,1.8888888888888888,0.2222222222222222,1.0,1
44214,1.0,46.0,175.6634,2.0,0.0,1.0,1
44253,3.0,17.0,559.1102,2.0,1.0,1.0,1
44263,3.0,28.0,941.8309,2.0,0.0,1.0,1
44271,2.4285714285714284,83.71428571428571,929.8820857142857,2.4285714285714284,0.0,1.1428571428571428,2
44274,3.0,1.0,8606.8687,1.0,0.0,1.0,0
44304,2.951219512195122,71.14634146341463,1452.1129219512195,2.3658536585365852,0.17073170731707318,1.170731707317073,2
44309,4.0,123.0,1569.8026,2.0,0.0,2.0,2
44316,4.0,21.0,256.6078,3.0,0.0,1.0,1
44342,3.0,79.0,946.3951,8.0,0.0,4.0,2
44352,4.0,26.0,915.3398,2.0,0.0,1.0,1
44358,3.925925925925926,67.51851851851852,1527.8227333333332,2.1481481481481484,0.7407407407407407,1.1481481481481481,2
44360,1.0,13.0,90.5192,1.0,0.0,1.0,1
44361,8.0,28.0,3911.4951,2.0,1.0,1.0,0
44377,2.3043478260869565,57.30434782608695,1781.6657782608697,2.0869565217391304,0.34782608695652173,1.0,2
44386,2.263157894736842,47.26315789473684,1123.792352631579,1.8421052631578947,0.3684210526315789,1.1578947368421053,1
44405,2.5789473684210527,56.21052631578947,952.5604,2.1052631578947367,0.3684210526315789,1.1578947368421053,1
44414,1.0,56.0,425.2822,2.0,0.0,1.0,1
44416,8.0,50.0,1273.2614,2.0,0.0,1.0,1
44417,3.268292682926829,36.09756097560975,2103.860443902439,1.853658536585366,0.43902439024390244,1.0731707317073171,1
44451,1.0,3.0,153.0829,2.0,0.0,1.0,1
44465,2.9393939393939394,31.40909090909091,2083.6773893939394,2.1363636363636362,0.21212121212121213,1.1515151515151516,1
44491,4.0,35.2,1340.40162,2.6,0.4,1.0,1
44521,4.0,100.0,3566.5094,4.0,2.0,2.0,2
44545,4.0,33.0,174.0998,2.0,0.0,1.0,1
44555,1.5714285714285714,29.428571428571427,571.4000571428571,2.4285714285714284,0.2857142857142857,1.2857142857142858,1
44566,4.0,52.0,910.2759,2.0,0.0,1.0,1
44580,3.3333333333333335,115.0,838.5463333333333,2.6666666666666665,0.0,1.3333333333333333,2
44584,5.0,59.78947368421053,1679.8870421052632,2.263157894736842,0.2631578947368421,1.0526315789473684,2
44585,2.0,1.0,322.2931,2.0,0.0,1.0,1
44594,2.4285714285714284,59.142857142857146,2293.7847,2.2857142857142856,0.0,1.1428571428571428,2
44597,6.0,42.0,4101.9715,2.0,0.0,1.0,0
44624,3.857142857142857,120.42857142857143,6584.600114285714,1.5714285714285714,0.2857142857142857,1.0,0
44638,3.75,109.75,2029.37375,2.25,0.5,1.5,2
44639,3.5,9.5,2423.2839,3.0,0.0,1.0,1
44640,4.5,60.5,3195.81185,2.0,0.0,1.0,2
44641,2.857142857142857,35.714285714285715,1641.1640000000002,2.4285714285714284,0.14285714285714285,1.2857142857142858,1
44650,2.5,150.5,3259.6328750000002,2.0,0.25,1.0,2
44668,1.7272727272727273,27.454545454545453,1157.249418181818,1.8181818181818181,0.09090909090909091,1.0909090909090908,1
44672,3.3333333333333335,49.0,2086.4316999999996,2.0,0.0,1.0,1
44676,2.0,42.333333333333336,751.9307666666667,2.0,0.0,1.0,1
44681,5.142857142857143,116.14285714285714,2859.2121142857145,1.8571428571428572,0.42857142857142855,1.0,2
44702,3.0,30.5,2421.6383,2.0,1.0,1.25,1
44715,6.0,49.333333333333336,4234.291200000001,2.0,0.0,1.0,0
44738,4.0,31.0,2423.15555,1.5,0.0,1.0,1
44764,3.25,61.833333333333336,1315.3925333333334,2.1666666666666665,0.25,1.1666666666666667,2
44774,4.636363636363637,52.45454545454545,1642.5986272727275,1.5454545454545454,0.0,1.0,1
44785,2.3333333333333335,57.166666666666664,5896.219866666666,2.3333333333333335,0.0,1.0,0
44802,2.6666666666666665,73.33333333333333,2012.5886,1.6666666666666667,0.6666666666666666,1.0,2
44808,2.0,1.0,1.2348,2.0,0.0,1.0,1
44822,4.0,65.0,15.1122,1.0,0.0,1.0,1
44829,3.375,62.166666666666664,1767.089875,1.9166666666666667,0.7916666666666666,1.0833333333333333,2
44837,2.6666666666666665,105.66666666666667,6841.115966666667,1.6666666666666667,0.3333333333333333,1.0,0
44840,3.0,126.0,5243.1536,2.0,0.0,1.0,0
44851,3.689655172413793,52.172413793103445,2072.557168965517,2.0,0.3103448275862069,1.0344827586206897,2
44930,1.6666666666666667,79.33333333333333,606.1851333333334,1.6666666666666667,0.6666666666666666,1.0,2
44939,3.0,43.256410256410255,1410.775558974359,2.3333333333333335,0.1794871794871795,1.2564102564102564,1
44951,2.7325581395348837,43.77906976744186,1866.696803488372,1.9651162790697674,0.38372093023255816,1.058139534883721,1
44999,3.25,66.75,922.5576,2.0,0.25,1.25,1
45031,3.0,1.0,488.4421,2.0,0.0,1.0,1
45042,2.6666666666666665,32.5,2091.186938888889,2.5555555555555554,0.3888888888888889,1.1666666666666667,1
45054,5.833333333333333,81.16666666666667,7241.260249999999,2.0,0.6666666666666666,1.0,0
45058,3.6666666666666665,14.0,1843.5811333333334,1.6666666666666667,0.3333333333333333,1.0,1
45080,2.5,16.0,4333.8948,2.5,0.0,1.0,0
45105,2.0,41.333333333333336,487.84889999999996,1.6666666666666667,1.0,1.0,1
45106,3.6666666666666665,21.666666666666668,687.6597666666667,1.6666666666666667,0.6666666666666666,1.0,1
45113,3.4285714285714284,85.0,4634.714371428571,2.0,0.0,1.0,0
45115,4.166666666666667,62.357142857142854,1910.9606976190476,1.9523809523809523,0.21428571428571427,1.0476190476190477,2
45129,6.666666666666667,119.0,1882.8477,2.0,0.6666666666666666,1.0,2
45139,2.0,114.5,4505.8527,2.0,0.0,1.0,0
45146,10.0,180.0,9175.1146,2.0,0.0,1.0,0
45161,9.0,152.0,2623.1092,2.0,0.0,1.0,2
45180,3.0,151.0,802.3988,2.0,0.0,1.0,2
45195,4.285714285714286,149.42857142857142,8908.773614285714,3.2857142857142856,0.14285714285714285,1.4285714285714286,0
45235,2.0,38.0,2114.1179,1.0,0.0,1.0,1
45245,3.8,19.6,3912.39642,3.6,0.0,1.8,2
45247,3.3333333333333335,12.666666666666666,485.56346666666667,3.0,0.6666666666666666,1.3333333333333333,1
45256,1.5,25.0,1240.8672000000001,1.0,0.0,1.0,1
45258,1.5,15.0,4484.87945,2.0,0.0,2.0,0
45270,2.75,38.5,1026.61095,1.75,0.5,1.0,1
45278,3.0,14.0,93.892,2.0,0.0,1.0,1
45286,3.8333333333333335,43.5,1454.6064333333334,2.0,0.16666666666666666,1.3333333333333333,1
45297,3.347826086956522,81.04347826086956,1298.5692913043479,2.347826086956522,0.30434782608695654,1.0869565217391304,2
45309,2.0,13.0,878.7204499999999,2.0,0.0,1.0,1
45317,3.3544303797468356,67.49367088607595,1944.838582278481,1.8354430379746836,0.22784810126582278,1.0379746835443038,2
45319,3.6666666666666665,22.666666666666668,4492.838833333333,2.0,0.0,1.0,0
45326,5.8,80.8,988.4644599999999,1.8,0.2,1.0,2
45327,7.0,186.0,1989.91685,2.0,1.0,1.0,2
45337,2.0,4.0,740.3722,2.0,0.0,1.0,1
45350,4.333333333333333,153.0,1882.4608666666666,2.0,0.6666666666666666,1.0,2
45362,3.0,87.83333333333333,1569.4118833333332,1.8333333333333333,0.16666666666666666,1.0,2
45363,7.0,38.0,194.2882,3.0,0.0,1.0,1
45373,5.0,25.0,1033.6077,2.0,1.0,1.0,1
45378,4.0,184.0,4788.2551,1.0,0.0,1.0,0
45379,3.0,190.0,1425.3321,2.0,0.0,1.0,2
45397,6.0,89.0,4042.19335,2.0,0.0,1.0,0
45444,1.5,20.5,2155.60385,1.5,0.0,1.0,1
45466,5.230769230769231,96.84615384615384,4943.700407692308,2.076923076923077,0.07692307692307693,1.0769230769230769,0
45476,1.0,3.0,180.4856,2.0,0.0,1.0,1
45488,4.0,66.0,2631.61315,2.0,0.0,1.0,2
45494,4.042016806722689,76.10084033613445,2452.6721117647057,2.0,0.5126050420168067,1.1008403361344539,2
45496,4.0,104.0,958.5917,2.0,0.0,1.0,2
45508,3.0625,41.625,1844.9798875000001,2.0625,0.5625,1.15625,1
45509,1.0,57.0,4687.0605,1.0,0.0,1.0,0
45520,1.75,34.75,612.357125,1.75,0.0,1.0,1
45534,3.0,121.0,2428.766325,2.25,0.0,1.0,2
45545,3.4,38.08888888888889,1483.541011111111,1.9555555555555555,0.2222222222222222,1.0666666666666667,1
45549,2.4705882352941178,59.588235294117645,1456.3419176470586,1.8235294117647058,0.35294117647058826,1.1176470588235294,1
45574,2.962962962962963,31.555555555555557,1807.6513555555557,1.8888888888888888,0.4444444444444444,1.0740740740740742,1
45583,1.0,13.0,128.2372,2.0,0.0,1.0,1
45595,1.0,101.5,2275.96315,3.0,0.0,1.5,2
45599,3.625,51.5,1950.6809500000002,2.25,0.625,1.0,2
45621,10.0,1.0,319.892,1.0,0.0,1.0,1
45676,6.0,163.25,2520.678925,2.25,0.5,1.25,2
45689,3.1666666666666665,50.516666666666666,1800.3919500000002,2.066666666666667,0.23333333333333334,1.1,1
45704,1.0,1.5,313.5528,2.0,0.5,1.0,1
45717,7.0,125.0,1716.412,2.0,0.0,1.0,2
45739,1.0,2.0,718.1233,1.0,0.0,1.0,1
45751,3.25,79.0,1787.12775,2.5,0.5,1.25,2
45757,2.75,49.75,1596.936825,2.0,0.0,1.0,1
45766,2.0,207.0,91.2045,4.0,0.0,2.0,2
45771,3.875,76.125,1878.2877375,2.5,0.5,1.125,2
45777,2.5,37.5,1919.8428,1.5,0.0,1.0,1
45782,5.777777777777778,85.22222222222223,1252.441477777778,2.4444444444444446,0.2222222222222222,1.2222222222222223,2
45824,4.0,17.454545454545453,2708.7763454545457,1.6363636363636365,0.2727272727272727,1.0,1
45831,4.0,72.0,1041.9119,2.0,2.0,1.0,2
45853,3.219047619047619,60.095238095238095,1919.1972504761904,1.9047619047619047,0.19047619047619047,1.0761904761904761,2
45858,1.0,64.0,2072.0114,2.0,1.0,1.0,2
45866,4.666666666666667,67.66666666666667,7009.1395999999995,2.3333333333333335,0.0,1.0,0
45869,3.3333333333333335,44.148148148148145,1584.4706740740742,2.185185185185185,0.18518518518518517,1.1111111111111112,1
45878,6.333333333333333,64.0,1541.6554333333331,2.3333333333333335,0.6666666666666666,1.0,2
45880,1.0,7.0,1353.9544,1.0,0.0,1.0,1
45890,2.0,72.25,640.00525,1.75,0.0,1.25,1
45901,1.75,18.75,301.02575,2.0,0.25,1.0,1
45906,1.0,15.0,346.0433,1.0,0.0,1.0,1
45907,1.0,140.0,3811.6195,2.0,0.0,1.0,0
45912,2.6666666666666665,46.266666666666666,2068.24617,1.9666666666666666,0.36666666666666664,1.0666666666666667,1
45930,4.0,79.5,1572.788525,2.75,0.25,1.0,2
46007,5.0,88.0,1586.8359,2.0,3.0,1.0,2
46034,1.0,66.0,4.311,2.0,0.0,1.0,1
46052,2.0,11.0,105.8272,2.0,0.0,1.0,1
46084,3.75,55.25,1656.1694,2.0,0.5,1.0,1
46094,4.0,89.0,564.0099,2.0,0.0,1.0,2
46113,1.0,22.5,504.8216,2.0,1.0,1.0,1
46128,3.0,20.666666666666668,3605.4884333333334,2.3333333333333335,0.0,1.0,1
46142,3.5714285714285716,95.71428571428571,2118.988,2.2857142857142856,0.0,1.1428571428571428,2
46147,3.727272727272727,78.45454545454545,575.7376454545455,1.8181818181818181,0.7272727272727273,1.0,2
46188,1.0,6.0,112.9894,2.0,0.0,1.0,1
46210,3.0,48.0,962.4597333333332,1.8333333333333333,0.6666666666666666,1.0,1
46227,2.0,18.5,1271.1629,2.0,0.0,1.0,1
46243,2.727272727272727,60.09090909090909,1479.3161545454548,2.0,0.0,1.0,1
46248,4.25,71.25,3059.384825,3.0,0.0,1.25,2
46253,4.0,30.0,421.7542,2.0,0.0,1.0,1
46262,1.0,21.0,4082.8376,2.0,0.0,1.0,0
46279,2.0,9.0,289.0807,1.0,0.0,1.0,1
46281,3.25,70.4375,2849.4549,1.6875,0.25,1.0,2
46285,3.4705882352941178,61.470588235294116,1561.1417294117648,1.7058823529411764,0.5294117647058824,1.0,2
46296,3.0362694300518136,46.968911917098445,1851.379226943005,2.1865284974093266,0.38860103626943004,1.1709844559585492,1
46298,4.375,50.0625,1299.551075,2.125,0.0,1.0625,1
46300,4.625,117.25,2292.5094875,1.875,0.75,1.125,2
46316,9.0,28.0,4144.4463,2.0,1.0,1.0,0
46328,2.0,59.0,1159.308,2.0,0.0,2.0,1
46339,1.8,78.4,2358.79178,2.0,0.4,1.2,2
46345,1.0,15.0,451.913,2.0,0.0,1.0,1
46385,1.0,4.0,122.914,2.0,0.0,1.0,1
46386,2.0,52.5,2644.9844000000003,2.0,0.0,1.0,2
46390,3.0,112.0,1302.0012,2.0,0.0,1.0,2
46407,4.5,11.5,986.5455999999999,1.5,0.0,1.5,1
46409,4.0,132.0,2199.4575,2.0,0.5,1.0,2
46432,3.375,51.4609375,2053.59260859375,1.9140625,0.3125,1.03125,2
46442,3.5,60.92307692307692,1161.9139807692309,1.9615384615384615,0.6153846153846154,1.0384615384615385,1
46455,2.0,21.0,245.58669999999998,3.0,0.0,1.3333333333333333,1
46467,3.0,62.0,3459.8512,2.0,0.0,1.0,2
46475,1.0,90.0,4945.197,2.0,0.0,1.0,0
46482,4.0,97.0,879.4244,2.5,1.0,1.5,2
46490,3.125,79.125,1250.98980625,2.125,0.5625,1.125,2
46507,4.588235294117647,58.411764705882355,4111.068605882353,1.588235294117647,0.29411764705882354,1.0,0
46526,2.6666666666666665,69.33333333333333,1125.5212666666666,2.0,0.3333333333333333,1.0,2
46531,1.0,61.5,1414.242,2.0,1.0,1.0,1
46537,4.0,43.0,510.8936,3.0,0.0,1.0,1
46548,4.0,20.0,650.4382,1.0,0.0,1.0,1
46561,2.625,56.875,1915.8662375000001,2.25,0.75,1.125,2
46588,3.3404255319148937,52.48936170212766,2010.592274468085,2.2127659574468086,0.23404255319148937,1.1914893617021276,2
46589,4.0,25.0,426.4419,2.0,0.0,1.0,1
46596,2.3333333333333335,13.0,400.5774333333334,2.3333333333333335,0.3333333333333333,1.0,1
46609,2.75,70.375,774.1570875000001,1.625,0.25,1.0,1
46644,2.3333333333333335,51.0,568.6722,2.0,0.0,1.0,1
46651,2.142857142857143,13.571428571428571,1652.6926571428573,1.7142857142857142,0.0,1.0,1
46663,2.0,4.0,247.145,3.0,1.0,1.0,1
46676,3.4285714285714284,69.14285714285714,1173.3192857142858,2.5,0.5,1.2142857142857142,2
46690,1.0,169.0,4922.9856,2.0,1.0,1.0,0
46755,1.8666666666666667,35.06666666666667,1814.7973333333332,2.0,0.3333333333333333,1.0,1
46771,3.357142857142857,69.5,2273.753807142857,1.8571428571428572,0.6428571428571429,1.0,2
46772,3.0,340.0,10130.1494,1.0,1.0,1.0,0
46817,2.3333333333333335,47.666666666666664,2577.466625,2.25,0.5833333333333334,1.1666666666666667,2
46850,5.333333333333333,139.66666666666666,1301.5238,2.0,0.3333333333333333,1.0,2
46862,2.7777777777777777,60.55555555555556,1230.681988888889,2.2222222222222223,0.3333333333333333,1.0,1
46877,4.857142857142857,58.0,4677.081457142857,2.0,0.2857142857142857,1.0,0
46882,1.0,24.0,730.9938,2.0,0.0,1.0,1
46889,3.0,129.75,4194.822700000001,2.0,1.0,1.0,0
46897,2.85,70.7,1044.188385,1.8,0.9,1.05,2
46916,4.666666666666667,54.666666666666664,1399.592583333333,1.5,0.0,1.0,1
46924,7.0,206.0,475.3938,2.0,0.0,1.0,2
46937,3.05,44.95,2242.5612300000003,2.15,0.2,1.25,1
